entity_name,procedure_number,lot_number,subject,focus_category,price_rub,category_median_price,value_ratio_to_category_median,anomaly_type,anomaly_reason,detail_url
ООО Сбербанк-Телеком,SBR028-2408290007.1,1,оказание услуг разработке API OTRS для технологического обслуживания сетей Партнера и ООО «Сбербанк-Телеком»,Telecom & Devices,2400000.0,2500000.0,0.96,price_outlier,top 15% by price,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/45/0/0/2256929
ООО Сбербанк-Телеком,SBR028-2508270026.1,1,Оказание услуг по предоставлению во временное пользование канала передачи данных (MPLS) для нужд ООО «Сбербанк-Телеком»,Telecom & Devices,2295000.0,2500000.0,0.918,price_outlier,top 15% by price,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3363073
ООО Сбербанк-Телеком,SBR028-2508270026.2,1,Оказание услуг по предоставлению во временное пользование канала передачи данных (MPLS) для нужд ООО «Сбербанк-Телеком»,Telecom & Devices,2295000.0,2500000.0,0.918,price_outlier,top 15% by price,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3363073
АО Сбербанк Лизинг,96495614,1,Оказание услуг по организации видеосъемки и проведению онлайн-трансляций,Other,2250000.0,100000.0,22.5,price_outlier,price >= 2x category median,https://sberb2b.ru/request/supplier/preview/263e2099-2e7a-40e4-8c80-ac2ef6e75bb2
ООО Сбербанк-Телеком,SBR028-2508270026.11,1,Оказание услуг по предоставлению во временное пользование канала передачи данных (MPLS) для нужд ООО «Сбербанк-Телеком»,Telecom & Devices,2177280.0,2500000.0,0.870912,price_outlier,top 15% by price,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3363073
ООО Сбербанк-Телеком,SBR028-2508270026.12,1,Оказание услуг по предоставлению во временное пользование канала передачи данных (MPLS) для нужд ООО «Сбербанк-Телеком»,Telecom & Devices,2177280.0,2500000.0,0.870912,price_outlier,top 15% by price,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3363073
ООО Домклик,SBR003-250057899300002.1,1,Выполнения работ по изготовлению брендированных зарядных устройств.,Other,2173380.0,100000.0,21.7338,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/Trade/NBT/PurchaseView/28/0/0/3526266
ООО СберАвто,SBR028-2509100048.1,1,Доступ к справочно-правовой системе КонсультантПлюс,Other,2160201.0,100000.0,21.60201,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/29/0/0/3399046
ООО ЕАПТЕКА,B1707251303369,1,"Предоставление доступа к правовой справочной системе ""Консультант+"" на 12 месяцев",Logistics,2125525.0,565000.0,3.7619911504424777,price_outlier,price >= 2x category median,https://www.roseltorg.ru/procedure/B1707251303369/1
ПАО Сбербанк России,SBR028-2403060031.1,1,Простая продажа (продажа без ЭП) на право заключения Договора реализации бывшего в употреблении (использовавшегося в процессе осуществления деятельности Банка) имущества Банка следующих видов: устройства самообслуживания (банкоматы).,Other,2094608.0,100000.0,20.94608,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/1696209
ООО Сбербанк-Телеком,SBR028-2508270026.21,1,Оказание услуг по предоставлению во временное пользование канала передачи данных (MPLS) для нужд ООО «Сбербанк-Телеком»,Telecom & Devices,2062800.0,2500000.0,0.82512,price_outlier,top 15% by price,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3363073
ООО Сбербанк-Телеком,SBR028-2508270026.22,1,Оказание услуг по предоставлению во временное пользование канала передачи данных (MPLS) для нужд ООО «Сбербанк-Телеком»,Telecom & Devices,2062800.0,2500000.0,0.82512,price_outlier,top 15% by price,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3363073
ООО Сбербанк-Телеком,SBR028-2508270026.3,1,Оказание услуг по предоставлению во временное пользование канала передачи данных (MPLS) для нужд ООО «Сбербанк-Телеком»,Telecom & Devices,2045520.0,2500000.0,0.818208,price_outlier,top 15% by price,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3363073
ООО Сбербанк-Телеком,SBR028-2508270026.4,1,Оказание услуг по предоставлению во временное пользование канала передачи данных (MPLS) для нужд ООО «Сбербанк-Телеком»,Telecom & Devices,2045520.0,2500000.0,0.818208,price_outlier,top 15% by price,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3363073
ООО СберАвто,SBR028-2508150039.1,1,Поставка ноутбуков Леново,Other,2014800.0,100000.0,20.148,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/29/0/0/3335066
ООО СберАвто,SBR028-2508040041.1,1,Поставка ноутбуков,Other,2014800.0,100000.0,20.148,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/29/0/0/3307831
ООО СберОбразование,SBR028-2501140003.1,1,Выполнение работ по проведению качественных исследований методом онлайн интервью,Consulting,2000000.0,1200000.0,1.6666666666666667,price_outlier,top 15% by price,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/632/0/0/2684318
ПАО Сбербанк России,SBR028-2503310036.1,1,г. Новосибирск. Процедура продажи б.у. ИТ оборудования в количестве 193 штук.,Other,1962500.0,100000.0,19.625,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/2929170
ООО Сбербанк-Телеком,SBR028-2508270026.10,1,Оказание услуг по предоставлению во временное пользование канала передачи данных (MPLS) для нужд ООО «Сбербанк-Телеком»,Telecom & Devices,1893359.88,2500000.0,0.7573439519999999,price_outlier,top 15% by price,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3363073
ООО Сбербанк-Телеком,SBR028-2508270026.9,1,Оказание услуг по предоставлению во временное пользование канала передачи данных (MPLS) для нужд ООО «Сбербанк-Телеком»,Telecom & Devices,1893359.88,2500000.0,0.7573439519999999,price_outlier,top 15% by price,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3363073
ООО Домклик,SBR003-250057899300001.1,1,Выполнение работ по изготовлению брендированной одежды,Other,1884000.0,100000.0,18.84,price_outlier,price >= 2x category median,https://utp.sberbank-ast.ru/Trade/NBT/PurchaseView/28/0/0/3247409
ООО Сбербанк-Телеком,SBR028-2511260061.1,1,Оказание услуг технической поддержки для программного комплекса по анализу конфигураций сетевого оборудования «Нетхаб» для ООО «Сбербанк-Телеком»,Telecom & Devices,1800000.0,2500000.0,0.72,price_outlier,top 15% by price,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3605409
